replicate,spec,threshold,delta_vs_v0,delta_vs_v1r 
932,patient_aggregated_plus_prediction_instability,0.6,-0.0011153363243977116,0.0010650925410985307
933,V0_reference,,0.0,0.001955858095675944
933,raw_V1R_reference,,-0.001955858095675944,0.0
933,patient_aggregated_core,0.4,0.0003392869084460487,0.002295145004121993
933,patient_aggregated_core,0.5,0.00034140537423106576,0.00229726346990701
933,patient_aggregated_core,0.6,0.0005762723638668005,0.0025321304595427446
933,patient_aggregated_plus_prediction_instability,0.4,0.0005461961666488185,0.0025020542623247627
933,patient_aggregated_plus_prediction_instability,0.5,0.00026793396068394704,0.002223792056359891
933,patient_aggregated_plus_prediction_instability,0.6,0.00026548690929067975,0.002221345004966624
934,V0_reference,,0.0,0.00112720588301643
934,raw_V1R_reference,,-0.00112720588301643,0.0
934,patient_aggregated_core,0.4,-0.00040241473798688365,0.0007247911450295463
934,patient_aggregated_core,0.5,-0.00047370901989497727,0.0006534968631214527
934,patient_aggregated_core,0.6,-0.0002740599995345039,0.0008531458834819261
934,patient_aggregated_plus_prediction_instability,0.4,-0.0003474781205572153,0.0007797277624592147
934,patient_aggregated_plus_prediction_instability,0.5,-0.00041562002409629983,0.0007115858589201302
934,patient_aggregated_plus_prediction_instability,0.6,-0.0005522430038929493,0.0005749628791234807
935,V0_reference,,0.0,0.0023974237431795276
935,raw_V1R_reference,,-0.0023974237431795276,0.0
935,patient_aggregated_core,0.4,0.0001507375074734918,0.0025481612506530193
935,patient_aggregated_core,0.5,0.00015831180793471344,0.002555735551114241
935,patient_aggregated_core,0.6,0.000264409501509244,0.0026618332446887716
935,patient_aggregated_plus_prediction_instability,0.4,0.00019428546286148762,0.002591709206041015
935,patient_aggregated_plus_prediction_instability,0.5,0.00010704161305083448,0.002504465356230362
935,patient_aggregated_plus_prediction_instability,0.6,-5.2565248662261865e-05,0.0023448584945172657
936,V0_reference,,0.0,0.0029186095333692263
936,raw_V1R_reference,,-0.0029186095333692263,0.0
936,patient_aggregated_core,0.4,-0.0001409539385071601,0.0027776555948620663
936,patient_aggregated_core,0.5,-0.00018295139105295455,0.002735658142316272
936,patient_aggregated_core,0.6,-9.389959254249569e-05,0.0028247099408267307
936,patient_aggregated_plus_prediction_instability,0.4,0.00010955623830632977,0.003028165771675556
936,patient_aggregated_plus_prediction_instability,0.5,-0.00021283258986579123,0.002705776943503435
936,patient_aggregated_plus_prediction_instability,0.6,-0.0002979259352754726,0.0026206835980937537
937,V0_reference,,0.0,0.0031986337440517154
937,raw_V1R_reference,,-0.0031986337440517154,0.0
937,patient_aggregated_core,0.4,-0.00020212528742058478,0.0029965084566311306
937,patient_aggregated_core,0.5,-0.00034438921342458406,0.0028542445306271313
937,patient_aggregated_core,0.6,-0.0004618610084302921,0.0027367727356214233
937,patient_aggregated_plus_prediction_instability,0.4,-0.00017281109183725496,0.0030258226522144605
937,patient_aggregated_plus_prediction_instability,0.5,-0.00022879993351007655,0.002969833810541639
937,patient_aggregated_plus_prediction_instability,0.6,-0.00041054038458487874,0.0027880933594668367
938,V0_reference,,0.0,-0.0008017301530491849
938,raw_V1R_reference,,0.0008017301530491849,0.0
938,patient_aggregated_core,0.4,-0.0003946608480048658,-0.0011963910010540507
938,patient_aggregated_core,0.5,-0.0004768538626618163,-0.0012785840157110012
938,patient_aggregated_core,0.6,-0.0002611257093521613,-0.0010628558624013462
938,patient_aggregated_plus_prediction_instability,0.4,-0.0003911189207515403,-0.0011928490738007252
938,patient_aggregated_plus_prediction_instability,0.5,-0.0005503734410228084,-0.0013521035940719933
938,patient_aggregated_plus_prediction_instability,0.6,-0.0004702072082038433,-0.0012719373612530283
939,V0_reference,,0.0,0.0016862017911420113
939,raw_V1R_reference,,-0.0016862017911420113,0.0
939,patient_aggregated_core,0.4,0.0009610232327053325,0.002647225023847344
939,patient_aggregated_core,0.5,0.0008462340414553682,0.0025324358325973795
939,patient_aggregated_core,0.6,0.0008320102055905942,0.0025182119967326055
939,patient_aggregated_plus_prediction_instability,0.4,0.0009938364171215297,0.002680038208263541
939,patient_aggregated_plus_prediction_instability,0.5,0.0008876412571953152,0.0025738430483373265
939,patient_aggregated_plus_prediction_instability,0.6,0.0008268794628042697,0.002513081253946281
940,V0_reference,,0.0,0.0024424037215838162
940,raw_V1R_reference,,-0.0024424037215838162,0.0
940,patient_aggregated_core,0.4,-0.0009380334347154767,0.0015043702868683395
940,patient_aggregated_core,0.5,-0.0010084070190878175,0.0014339967024959988
940,patient_aggregated_core,0.6,-0.0010959654165726834,0.0013464383050111328
940,patient_aggregated_plus_prediction_instability,0.4,-0.0007702819202828198,0.0016721218013009964
940,patient_aggregated_plus_prediction_instability,0.5,-0.0010380250422427628,0.0014043786793410534
940,patient_aggregated_plus_prediction_instability,0.6,-0.0011673055300022162,0.0012750981915816
941,V0_reference,,0.0,0.001034452198217406
941,raw_V1R_reference,,-0.001034452198217406,0.0
941,patient_aggregated_core,0.4,-0.00033276259344841574,0.0007016896047689902
941,patient_aggregated_core,0.5,-0.0004264223913583026,0.0006080298068591034
941,patient_aggregated_core,0.6,-0.0002437870879185705,0.0007906651102988355
941,patient_aggregated_plus_prediction_instability,0.4,-0.00027138695561963744,0.0007630652425977685
941,patient_aggregated_plus_prediction_instability,0.5,-0.00041172130509584126,0.0006227308931215647
941,patient_aggregated_plus_prediction_instability,0.6,-0.0003855661670582461,0.0006488860311591599
942,V0_reference,,0.0,0.000577803695779755
942,raw_V1R_reference,,-0.000577803695779755,0.0
942,patient_aggregated_core,0.4,0.0004321436605286,0.001009947356308355
942,patient_aggregated_core,0.5,0.0004992559173065403,0.0010770596130862953
942,patient_aggregated_core,0.6,0.00044858621438156887,0.0010263899101613239
942,patient_aggregated_plus_prediction_instability,0.4,0.0006470983343863645,0.0012249020301661195
942,patient_aggregated_plus_prediction_instability,0.5,0.0005289706392910543,0.0011067743350708092
942,patient_aggregated_plus_prediction_instability,0.6,0.0002894909131874457,0.0008672946089672007
943,V0_reference,,0.0,0.0002455684952863413
943,raw_V1R_reference,,-0.0002455684952863413,0.0
943,patient_aggregated_core,0.4,0.00014805123589761715,0.00039361973118395843
943,patient_aggregated_core,0.5,0.00018801143285882005,0.00043357992814516133
943,patient_aggregated_core,0.6,0.00028118330291224125,0.0005267517981985825
943,patient_aggregated_plus_prediction_instability,0.4,0.00044119449816878986,0.0006867629934551311
943,patient_aggregated_plus_prediction_instability,0.5,8.018647514416999e-05,0.00032575497043051127
943,patient_aggregated_plus_prediction_instability,0.6,3.87495215414535e-05,0.0002843180168277948
944,V0_reference,,0.0,0.0019522656485251866
944,raw_V1R_reference,,-0.0019522656485251866,0.0
944,patient_aggregated_core,0.4,0.00036919445565071485,0.0023214601041759014
944,patient_aggregated_core,0.5,0.0004352914003921682,0.0023875570489173548
944,patient_aggregated_core,0.6,0.0003937618379938057,0.0023460274865189923
944,patient_aggregated_plus_prediction_instability,0.4,0.00038158901545892743,0.002333854663984114
944,patient_aggregated_plus_prediction_instability,0.5,0.00034845492143620316,0.0023007205699613897
944,patient_aggregated_plus_prediction_instability,0.6,0.0002645986000948536,0.00221686424862004
945,V0_reference,,0.0,0.0010123841417671864
945,raw_V1R_reference,,-0.0010123841417671864,0.0
945,patient_aggregated_core,0.4,-0.0008029043165775351,0.00020947982518965125
945,patient_aggregated_core,0.5,-0.0007327893591306256,0.0002795947826365608
945,patient_aggregated_core,0.6,-0.0006144968453705713,0.00039788729639661513
945,patient_aggregated_plus_prediction_instability,0.4,-0.0006369173554254814,0.00037546678634170494
945,patient_aggregated_plus_prediction_instability,0.5,-0.0007501900076537227,0.0002621941341134637
945,patient_aggregated_plus_prediction_instability,0.6,-0.0008440951499730232,0.00016828899179416323
946,V0_reference,,0.0,-0.0020605791632953285
946,raw_V1R_reference,,0.0020605791632953285,0.0
946,patient_aggregated_core,0.4,-0.0004995184106889733,-0.002560097573984302
946,patient_aggregated_core,0.5,-0.00048532227654683735,-0.002545901439842166
946,patient_aggregated_core,0.6,-0.00028240064418172395,-0.0023429798074770525
946,patient_aggregated_plus_prediction_instability,0.4,-0.0003252624140769045,-0.002385841577372233
946,patient_aggregated_plus_prediction_instability,0.5,-0.0005769689690146157,-0.0026375481323099442
946,patient_aggregated_plus_prediction_instability,0.6,-0.0006383184581281176,-0.002698897621423446
947,V0_reference,,0.0,0.0008986954254211754
947,raw_V1R_reference,,-0.0008986954254211754,0.0
947,patient_aggregated_core,0.4,-0.0005967601748011614,0.00030193525062001403
947,patient_aggregated_core,0.5,-0.0005175201242510474,0.000381175301170128
947,patient_aggregated_core,0.6,-0.00036332357062235365,0.0005353718547988218
947,patient_aggregated_plus_prediction_instability,0.4,-0.000373444181865204,0.0005252512435559714
947,patient_aggregated_plus_prediction_instability,0.5,-0.0006019205085424223,0.0002967749168787531
947,patient_aggregated_plus_prediction_instability,0.6,-0.0005483397253386035,0.0003503557000825719
948,V0_reference,,0.0,0.0010287553296934593
948,raw_V1R_reference,,-0.0010287553296934593,0.0
948,patient_aggregated_core,0.4,-0.0008767505413430493,0.00015200478835040998
948,patient_aggregated_core,0.5,-0.0010528771934706638,-2.412186377720449e-05
948,patient_aggregated_core,0.6,-0.0008901192673049785,0.0001386360623884808
948,patient_aggregated_plus_prediction_instability,0.4,-0.0007414422381285396,0.0002873130915649197
948,patient_aggregated_plus_prediction_instability,0.5,-0.0008808220667039096,0.00014793326298954967
948,patient_aggregated_plus_prediction_instability,0.6,-0.0009314878102003876,9.726751949307166e-05
949,V0_reference,,0.0,0.00017451209215109398
949,raw_V1R_reference,,-0.00017451209215109398,0.0
949,patient_aggregated_core,0.4,-7.118274546798198e-05,0.000103329346683112
949,patient_aggregated_core,0.5,-0.0001085947907233098,6.591730142778418e-05
949,patient_aggregated_core,0.6,-8.119200729929388e-05,9.33200848518001e-05
949,patient_aggregated_plus_prediction_instability,0.4,-7.921867097554491e-05,9.529342117554906e-05
949,patient_aggregated_plus_prediction_instability,0.5,-0.00019441719238520727,-1.9905100234113293e-05
949,patient_aggregated_plus_prediction_instability,0.6,-0.0003843184346575268,-0.00020980634250643282
950,V0_reference,,0.0,0.001485674883200755
950,raw_V1R_reference,,-0.001485674883200755,0.0
950,patient_aggregated_core,0.4,-0.00011739083799477967,0.0013682840452059752
950,patient_aggregated_core,0.5,-0.000165986133925336,0.001319688749275419
950,patient_aggregated_core,0.6,-6.015238458932648e-05,0.0014255224986114284
950,patient_aggregated_plus_prediction_instability,0.4,0.00013060246470707193,0.0016162773479078268
950,patient_aggregated_plus_prediction_instability,0.5,-0.00012414727971932216,0.0013615276034814328
950,patient_aggregated_plus_prediction_instability,0.6,-0.00018483315379264065,0.0013008417294081143
951,V0_reference,,0.0,0.0022442928083591107
951,raw_V1R_reference,,-0.0022442928083591107,0.0
951,patient_aggregated_core,0.4,-5.978034861715831e-05,0.0021845124597419524
951,patient_aggregated_core,0.5,-0.00011912541600023197,0.0021251673923588787
951,patient_aggregated_core,0.6,9.029898572512907e-05,0.0023345917940842398
951,patient_aggregated_plus_prediction_instability,0.4,6.223131635646473e-05,0.0023065241247155754
951,patient_aggregated_plus_prediction_instability,0.5,-0.00011727271733286138,0.0021270200910262493
951,patient_aggregated_plus_prediction_instability,0.6,-2.854576226347938e-05,0.0022157470460956313
952,V0_reference,,0.0,0.003028515183510355
952,raw_V1R_reference,,-0.003028515183510355,0.0
952,patient_aggregated_core,0.4,-0.0005318314007725644,0.002496683782737791
952,patient_aggregated_core,0.5,-0.000590860623478906,0.002437654560031449
952,patient_aggregated_core,0.6,-0.0004018026278647946,0.0026267125556455606
952,patient_aggregated_plus_prediction_instability,0.4,-0.0004471051504877366,0.0025814100330226186
952,patient_aggregated_plus_prediction_instability,0.5,-0.0003533961941864783,0.002675118989323877
952,patient_aggregated_plus_prediction_instability,0.6,-0.0005471896444639579,0.0024813255390463973
953,V0_reference,,0.0,-0.00013076865774303004
953,raw_V1R_reference,,0.00013076865774303004,0.0
953,patient_aggregated_core,0.4,0.0005640746091205018,0.00043330595137747174
953,patient_aggregated_core,0.5,0.0005229369477237067,0.00039216828998067665
953,patient_aggregated_core,0.6,0.0007422988811101316,0.0006115302233671016
953,patient_aggregated_plus_prediction_instability,0.4,0.0008505883636382439,0.0007198197058952138
953,patient_aggregated_plus_prediction_instability,0.5,0.0005409610172132373,0.00041019235947020727
953,patient_aggregated_plus_prediction_instability,0.6,0.0004931012964209114,0.00036233263867788135
954,V0_reference,,0.0,0.002224456479584483
954,raw_V1R_reference,,-0.002224456479584483,0.0
954,patient_aggregated_core,0.4,-0.0010855607319897181,0.0011388957475947648
954,patient_aggregated_core,0.5,-0.001153763451294837,0.001070693028289646
954,patient_aggregated_core,0.6,-0.0008811822852531348,0.001343274194331348
954,patient_aggregated_plus_prediction_instability,0.4,-0.0006972091724686685,0.0015272473071158144
954,patient_aggregated_plus_prediction_instability,0.5,-0.0011450289755416815,0.0010794275040428014
954,patient_aggregated_plus_prediction_instability,0.6,-0.0010639007979302562,0.0011605556816542267
955,V0_reference,,0.0,0.0003793865133490948
955,raw_V1R_reference,,-0.0003793865133490948,0.0
955,patient_aggregated_core,0.4,-6.557488812014567e-05,0.0003138116252289491
955,patient_aggregated_core,0.5,5.755201384072262e-07,0.000379962033487502
955,patient_aggregated_core,0.6,-5.505492636440068e-05,0.0003243315869846941
955,patient_aggregated_plus_prediction_instability,0.4,4.145068282854214e-05,0.00042083719617763693
955,patient_aggregated_plus_prediction_instability,0.5,-0.0002523157898968176,0.0001270707234522772
955,patient_aggregated_plus_prediction_instability,0.6,-0.00018567326226923142,0.00019371325107986337
956,V0_reference,,0.0,0.0015449691087312256
956,raw_V1R_reference,,-0.0015449691087312256,0.0
