scope,registry_source,asset_path,expected_sha256,actual_sha256,status,note
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__aggregate80.csv,e0a8582b28cc17ea2c7e32547bebab0d7b06db87a44542a937ef0750378e59cc,e0a8582b28cc17ea2c7e32547bebab0d7b06db87a44542a937ef0750378e59cc,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__aggregate90.csv,4ac6ebd62d833c228f6929e0f5a2fcd5611ab7131d96a1b2acc0a08b2581e39d,4ac6ebd62d833c228f6929e0f5a2fcd5611ab7131d96a1b2acc0a08b2581e39d,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__seed101.csv,12ab489e7cac6eccf97fafb61c94e8a2c85f31c1066d452c7652fab26f86fbdf,12ab489e7cac6eccf97fafb61c94e8a2c85f31c1066d452c7652fab26f86fbdf,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__seed17.csv,09992cb2f6f9eaf081ffccb9eb7a6150d2e27ca0d3304239c64c708476950bf6,09992cb2f6f9eaf081ffccb9eb7a6150d2e27ca0d3304239c64c708476950bf6,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__seed29.csv,33ef0786ed622447c511b6f7f2290d8c530ac9520663323e0ef5a419bc4e9eb3,33ef0786ed622447c511b6f7f2290d8c530ac9520663323e0ef5a419bc4e9eb3,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__seed43.csv,7a5485eb3bb48a57008cfddf8966e76b4631aa31d350c6bb832cac26ea54cef9,7a5485eb3bb48a57008cfddf8966e76b4631aa31d350c6bb832cac26ea54cef9,MATCH,
phase6_preunseal_predictions,results/manifests/phase6_preunseal_prediction_receipt.json,results/predictions/phase6/radcure__shuffled_full__seed71.csv,56d83b7a03cc1c4e0ff0fc6c24a08a880457e60461c1e1f59835246c6574ff03,56d83b7a03cc1c4e0ff0fc6c24a08a880457e60461c1e1f59835246c6574ff03,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/figures/phase6/action_distribution.svg,4137b81f16894c9e495b03898e28e41dff488fb42d497434d704d71df86caaca,4137b81f16894c9e495b03898e28e41dff488fb42d497434d704d71df86caaca,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/figures/phase6/cohort_brier.svg,9da4ce2b4cffbc2069e5f07a499db2def772525909ae98bd65edec5d55c6cfcc,9da4ce2b4cffbc2069e5f07a499db2def772525909ae98bd65edec5d55c6cfcc,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/figures/phase6/decision_curve.svg,19787b94c040a638ed2909ab113d697f790a83c4de66f54ad261c72766321e2a,19787b94c040a638ed2909ab113d697f790a83c4de66f54ad261c72766321e2a,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/figures/phase6/paired_brier_differences.svg,8c6a3adf484d519e7d5ca9aa61ad8fc57280f2eb46bba244ec40657acaece383,8c6a3adf484d519e7d5ca9aa61ad8fc57280f2eb46bba244ec40657acaece383,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/metrics/phase6/action_summary.csv,0628e0a0ec1b2f26ba2fdc659595cd309d0c80ba82e128b42bd3a235c8ce40d6,0628e0a0ec1b2f26ba2fdc659595cd309d0c80ba82e128b42bd3a235c8ce40d6,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/metrics/phase6/bootstrap_confidence_intervals.csv,20ab90e9821a02bc986ea2c7df465076a703d88e18740996aab83ab3492548d4,20ab90e9821a02bc986ea2c7df465076a703d88e18740996aab83ab3492548d4,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/metrics/phase6/cohort_metrics.csv,ceeaa92a608cfd97122a6e5c075f3207d97cffda6262c1e53b7bd7db897eaae4,ceeaa92a608cfd97122a6e5c075f3207d97cffda6262c1e53b7bd7db897eaae4,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/metrics/phase6/decision_curve.csv,b8b34883b33fabc8beb86c78168500c6d6f8dd7b4373239409a46e4d06ded4e0,b8b34883b33fabc8beb86c78168500c6d6f8dd7b4373239409a46e4d06ded4e0,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/metrics/phase6/paired_comparisons.csv,938d6a80d8681c8e71dc35f6b7beaff9432d7d752c29c47285f1d7ee9c063b33,938d6a80d8681c8e71dc35f6b7beaff9432d7d752c29c47285f1d7ee9c063b33,MATCH,
phase6_locked_outputs,results/manifests/phase6_locked_evaluation_receipt.json,results/metrics/phase6/radcure_negative_controls.csv,8c0a284533efbd6224ef5ecb97e1993735542ac04576d5ff5fed0dc0c8613288,8c0a284533efbd6224ef5ecb97e1993735542ac04576d5ff5fed0dc0c8613288,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/metrics/phase7_exploratory/development_metrics_by_seed.csv,90c86acea525ebe58bc06abb1a10844e1d460b202a25e3cdaab03d0dc163581a,90c86acea525ebe58bc06abb1a10844e1d460b202a25e3cdaab03d0dc163581a,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/metrics/phase7_exploratory/development_metrics_summary.csv,e39e30f2af8e840566a4b6266a112554a422bdd309b1053c9acb370c91366e40,e39e30f2af8e840566a4b6266a112554a422bdd309b1053c9acb370c91366e40,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/metrics/phase7_exploratory/external_benchmark_combined.csv,18f8bbfd98565d3e68796701595fde9dd48447b8fc8f10601a5b8654916510d2,18f8bbfd98565d3e68796701595fde9dd48447b8fc8f10601a5b8654916510d2,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/metrics/phase7_exploratory/external_metrics.csv,596fd84184ace4bb7335327258ad46c8442139e609f6055322a6be50a040436d,596fd84184ace4bb7335327258ad46c8442139e609f6055322a6be50a040436d,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/metrics/phase7_exploratory/paired_comparisons.csv,9a96b6af49d9dbaec29bfe48e9df3ba79a4c8dfde836d342f346be7219a54bac,9a96b6af49d9dbaec29bfe48e9df3ba79a4c8dfde836d342f346be7219a54bac,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/figures/phase7_exploratory/development_comparison.svg,a965760c7423ff4d58f81f9434b5f6dfd0041956c481693161f295ae5041ed18,a965760c7423ff4d58f81f9434b5f6dfd0041956c481693161f295ae5041ed18,MATCH,
phase7_post_hoc_outputs,results/manifests/phase7_exploratory_receipt.json,results/figures/phase7_exploratory/external_comparator_forest.svg,646068765511f31586260af02b7c72635155d37d787028b587f831eb062b8435,646068765511f31586260af02b7c72635155d37d787028b587f831eb062b8435,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/metrics/phase8_pseudo_private/action_summary.csv,faca30ff4dbe59a946791a1e43dc6213c27bf9de54832c761f146a7993a081b2,faca30ff4dbe59a946791a1e43dc6213c27bf9de54832c761f146a7993a081b2,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/metrics/phase8_pseudo_private/bootstrap_confidence_intervals.csv,79e2f5972cd6b9be75c795120684d6a50c045672c82c8dc1f43105ee792ddbbf,79e2f5972cd6b9be75c795120684d6a50c045672c82c8dc1f43105ee792ddbbf,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/metrics/phase8_pseudo_private/model_metrics.csv,4fbbd0eac78ce3930199567104a3d5cce558bf946b7653e1386bf32706097d8e,4fbbd0eac78ce3930199567104a3d5cce558bf946b7653e1386bf32706097d8e,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/metrics/phase8_pseudo_private/paired_comparisons.csv,4e7154b165a5d9ea793f21c0c65b7af85102528afd09e9f627caf0aa13ae1b6f,4e7154b165a5d9ea793f21c0c65b7af85102528afd09e9f627caf0aa13ae1b6f,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/figures/phase8_pseudo_private/action_distribution.svg,818487db2ba138349ca284dfe5c8d816588613d2739b0d53b8260dad97b555b6,818487db2ba138349ca284dfe5c8d816588613d2739b0d53b8260dad97b555b6,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/figures/phase8_pseudo_private/calibration.svg,78249ded782e09a365282d8bb45ad08f3737aca8a763b64474a215ea162e31b7,78249ded782e09a365282d8bb45ad08f3737aca8a763b64474a215ea162e31b7,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/figures/phase8_pseudo_private/modality_risk_distributions.svg,c7bc8d643a943c8becae6c3c8fb76cc934d93aef8b59d3a5dbee34359d6a4d0a,c7bc8d643a943c8becae6c3c8fb76cc934d93aef8b59d3a5dbee34359d6a4d0a,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,results/figures/phase8_pseudo_private/model_comparison.svg,26cfab7e06407d68b3a1e87c86794d5e913d1b4337f07fd52b622854ecf4867a,26cfab7e06407d68b3a1e87c86794d5e913d1b4337f07fd52b622854ecf4867a,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,docs/work_stage_reports/zh-CN/2026-08-11_phase8_pseudo_private_overlap_simulation_report.md,6b9e74efa2a42899d85bd14fec6f6365a0058cdf660a0cdb2cc17a7826ab71df,6b9e74efa2a42899d85bd14fec6f6365a0058cdf660a0cdb2cc17a7826ab71df,MATCH,
phase8_overlap_simulation_outputs,results/manifests/phase8_pseudo_private_simulation_receipt.json,docs/work_stage_reports/en/2026-08-11_phase8_pseudo_private_overlap_simulation_report.md,3cb887d30a81eabab5d0dbc8db5530bef01c9558dbb22e18bb0f64be72266d19,3cb887d30a81eabab5d0dbc8db5530bef01c9558dbb22e18bb0f64be72266d19,MATCH,
phase7_post_hoc_config,results/manifests/phase7_exploratory_receipt.json,configs/phase7_exploratory_benchmarks.json,a7faf0deb2f8f7f4c536751d608b48010fe46246cf4a63573780b30297bf8aaf,a7faf0deb2f8f7f4c536751d608b48010fe46246cf4a63573780b30297bf8aaf,MATCH,
phase7_post_hoc_prediction_config,results/manifests/phase7_exploratory_prediction_receipt.json,configs/phase7_exploratory_benchmarks.json,a7faf0deb2f8f7f4c536751d608b48010fe46246cf4a63573780b30297bf8aaf,a7faf0deb2f8f7f4c536751d608b48010fe46246cf4a63573780b30297bf8aaf,MATCH,
phase8_overlap_simulation_config,results/manifests/phase8_pseudo_private_simulation_receipt.json,configs/phase8_pseudo_private_overlap_simulation.json,1a5dfda1f30d7be611425797c55a07280979acc878987fe95ccdc34a00126a99,1a5dfda1f30d7be611425797c55a07280979acc878987fe95ccdc34a00126a99,MATCH,
