study,seed,scenario,model,gate_variant,profile,coverage,n,events,ipcw_evaluable_weight,ipcw_brier,harrell_c,uno_c,auc_horizon,calibration_in_the_large,calibration_slope,mean_predicted_risk,b2_subset_ipcw_brier,b6_subset_ipcw_brier
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,ood_only,80,0.8032786885245902,98.0,25.0,96.64965492157674,0.12245893260001044,0.7392273402674592,0.758051290835914,0.7896712416591527,0.2791624633931944,3.5352941404939786,0.1280631616327979,0.12423962678582273,0.11894736254916871
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,uncertainty_only,100,1.0,122.0,38.0,121.33108167594078,0.1327848138531474,0.7127381397086291,0.7478025395598317,0.7854156458306317,0.4127222067243103,3.104852435408268,0.14124197679479616,0.14602695410991687,0.13381111383096167
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,uncertainty_only,90,0.9016393442622951,110.0,30.0,109.72404669461442,0.11439827105099845,0.7266846361185983,0.7649090557699972,0.7885508366453817,0.2160079978787297,4.43857155052067,0.12142765235948827,0.11904805225332171,0.10112282140297427
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,uncertainty_only,80,0.8032786885245902,98.0,26.0,100.04557992441471,0.11487687665621459,0.6641689373297003,0.6800050673625454,0.6933487989027401,0.1750438909443386,2.6167214938744388,0.11678939866938587,0.11543797993931325,0.09819830296234673
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,full_equal_weight,100,1.0,122.0,38.0,121.33108167594078,0.1327848138531474,0.7127381397086291,0.7478025395598317,0.7854156458306317,0.4127222067243103,3.104852435408268,0.14124197679479616,0.14602695410991687,0.13381111383096167
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,full_equal_weight,90,0.9016393442622951,110.0,31.0,110.00254816791562,0.10939352389329844,0.7032786885245902,0.7351340559307915,0.7483098601060952,0.10552831776332969,2.739905461808177,0.12611069278281892,0.11307126175203332,0.10169545888231694
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,full_equal_weight,80,0.8032786885245902,98.0,28.0,98.8755275527463,0.11497488358884063,0.6675693974272173,0.6928382193878366,0.7037194124884516,0.16647092696032384,2.1291878029240983,0.12175160684635362,0.11525144498934091,0.10268154686509419
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,full_learned_nonnegative,100,1.0,122.0,38.0,121.33108167594078,0.1327848138531474,0.7127381397086291,0.7478025395598317,0.7854156458306317,0.4127222067243103,3.104852435408268,0.14124197679479616,0.14602695410991687,0.13381111383096167
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,full_learned_nonnegative,90,0.9016393442622951,110.0,31.0,111.17260053958402,0.1103320708598556,0.6761546723952739,0.6985170294868224,0.722630159342913,0.1097559993122787,2.6149929900472544,0.1242031945971631,0.11354527305149324,0.09741221150182285
HANCOCK,101,blood_and_tma_dropout_30pct_rows,B7,full_learned_nonnegative,80,0.8032786885245902,98.0,23.0,98.10185740920528,0.09155689249952156,0.6330749354005168,0.6379970406597536,0.6474315421680666,-0.1457121309504255,1.4023306429900633,0.12174609100539452,0.09197370532768155,0.08462077361453209
HANCOCK,101,oropharynx_targeted_tma_dropout,B2,none,full,1.0,122.0,38.0,121.33108167594078,0.14602695410991687,0.6327979081060889,0.6596807967156807,0.690132279155643,0.36438918326351993,2.6173690173520994,0.1375878183620987,,
HANCOCK,101,oropharynx_targeted_tma_dropout,B3,none,full,1.0,122.0,38.0,121.33108167594078,0.14080952327615676,0.6481135599551737,0.6694730429413185,0.7009715412934855,0.3645024606250123,1.4289968324232123,0.14143541977198304,,
HANCOCK,101,oropharynx_targeted_tma_dropout,B4,none,full,1.0,122.0,38.0,121.33108167594078,0.1292413664339719,0.6305565932013448,0.6881443373855551,0.7017545451090851,0.36540496791566307,1.9631472422651763,0.1426940476072896,,
HANCOCK,101,oropharynx_targeted_tma_dropout,B5,none,full,1.0,122.0,38.0,121.33108167594078,0.12758256695847323,0.6948076204706761,0.7594409222124383,0.7872786501162948,0.36245565346604275,2.421428292211717,0.14414376102975188,,
HANCOCK,101,oropharynx_targeted_tma_dropout,B6,none,full,1.0,122.0,38.0,121.33108167594078,0.12856997314750948,0.6757564437803512,0.7409552516651307,0.7688790362672505,0.3748639726564616,2.439464592590494,0.1420791225616023,,
HANCOCK,101,oropharynx_targeted_tma_dropout,M0,none,full,1.0,122.0,38.0,121.33108167594078,0.14975731069388704,0.613746731415764,0.6564709233564769,0.6685501725522557,0.36121460687925416,17.677787531320302,0.13491842490673261,,
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,ood_only,100,1.0,122.0,38.0,121.33108167594078,0.12856997314750948,0.6757564437803512,0.7409552516651307,0.7688790362672505,0.3748639726564616,2.439464592590494,0.1420791225616023,0.14602695410991687,0.12856997314750948
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,ood_only,90,0.9016393442622951,110.0,33.0,108.32042808439553,0.1347571197285384,0.6824762855716425,0.7284910480841671,0.7475794652548526,0.3852098108698015,2.3960652610460813,0.13051793523481567,0.14134650691015552,0.12290624542693548
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,ood_only,80,0.8032786885245902,98.0,25.0,96.64965492157674,0.12342882380337208,0.7087667161961367,0.714771909902516,0.7387972865851286,0.26800399891466414,2.860388584032941,0.12690026230649987,0.12423962678582273,0.11202458522211932
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,uncertainty_only,100,1.0,122.0,38.0,121.33108167594078,0.12856997314750948,0.6757564437803512,0.7409552516651307,0.7688790362672505,0.3748639726564616,2.439464592590494,0.1420791225616023,0.14602695410991687,0.12856997314750948
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,uncertainty_only,90,0.9016393442622951,110.0,30.0,109.72404669461442,0.11572166559991293,0.6587601078167116,0.7326226989306823,0.7448090110509945,0.2050591856393301,2.501915358801625,0.1201464046989546,0.11904805225332171,0.09579839815590761
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,uncertainty_only,80,0.8032786885245902,98.0,26.0,100.04557992441471,0.11569883759585556,0.5980926430517711,0.6648266168699375,0.6657976124543643,0.18719549797130253,1.8155608915425028,0.11374092502573716,0.11543797993931325,0.09914308440786217
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,full_equal_weight,100,1.0,122.0,38.0,121.33108167594078,0.12856997314750948,0.6757564437803512,0.7409552516651307,0.7688790362672505,0.3748639726564616,2.439464592590494,0.1420791225616023,0.14602695410991687,0.12856997314750948
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,full_equal_weight,90,0.9016393442622951,110.0,31.0,110.00254816791562,0.11186395337892968,0.6180327868852459,0.6804848961881887,0.689448263896489,0.11274047513435154,1.6748421235941688,0.12309717537444195,0.11307126175203332,0.09632969248063995
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,full_equal_weight,80,0.8032786885245902,98.0,28.0,98.8755275527463,0.11554970560063699,0.6201760324983073,0.6801787163960199,0.6781072704820748,0.14145562551068536,1.4902667171634376,0.12148734469994786,0.11525144498934091,0.10374156699940996
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,full_learned_nonnegative,100,1.0,122.0,38.0,121.33108167594078,0.12856997314750948,0.6757564437803512,0.7409552516651307,0.7688790362672505,0.3748639726564616,2.439464592590494,0.1420791225616023,0.14602695410991687,0.12856997314750948
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,full_learned_nonnegative,90,0.9016393442622951,110.0,31.0,111.17260053958402,0.11155192080251625,0.6106337271750806,0.6716464188793507,0.684387336947442,0.09876711223134305,1.705353819620978,0.12289385615559544,0.11354527305149324,0.09219045545023281
HANCOCK,101,oropharynx_targeted_tma_dropout,B7,full_learned_nonnegative,80,0.8032786885245902,98.0,23.0,98.10185740920528,0.09244839338966497,0.5417743324720069,0.6093466671318006,0.6073077184466666,-0.13883250735988018,0.9270362289343719,0.11866222871043194,0.09197370532768155,0.08566039920922576
TCGA-HNSC,17,clean,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,17,clean,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.2305749715465622,0.6117771509167842,0.6128244920003874,0.61377499377367,0.0728774535888481,1.2697970664214537,0.3308658880237667,,
TCGA-HNSC,17,clean,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.23822510121568954,0.6265867418899859,0.6274699781362812,0.6293282637411544,-0.07790394134839355,0.47384524553579216,0.364295124866863,,
TCGA-HNSC,17,clean,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.24821463642229707,0.6103667136812412,0.6027886628327231,0.600084257225159,-0.041857401677977774,0.34622536733610476,0.3566847492814937,,
TCGA-HNSC,17,clean,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.24235434785040713,0.6198871650211566,0.6149418991711367,0.6130950861038087,-0.05912935508512435,0.4285164262482551,0.3601287052946956,,
TCGA-HNSC,17,clean,B7,ood_only,100,1.0,104.0,44.0,107.37347592126233,0.24235434785040713,0.6198871650211566,0.6149418991711367,0.6130950861038087,-0.05912935508512435,0.4285164262482551,0.3601287052946956,0.24223428148312662,0.24235434785040713
TCGA-HNSC,17,clean,B7,ood_only,90,0.9038461538461539,94.0,41.0,94.6175947737623,0.24579296107387597,0.5916561314791403,0.5821690734985284,0.5615581873420341,0.03365124788305096,0.3758806913766777,0.36151615468560233,0.2442691963942515,0.24787697611406254
TCGA-HNSC,17,clean,B7,ood_only,80,0.8076923076923077,84.0,40.0,85.70052014733362,0.25835236816114165,0.6129429133858267,0.6038576868363009,0.5732676588177037,0.2545515844923826,0.39657686370768014,0.3506209545271075,0.25669755176278547,0.26329274862365076
TCGA-HNSC,17,clean,B7,uncertainty_only,100,1.0,104.0,44.0,107.37347592126233,0.24235434785040713,0.6198871650211566,0.6149418991711367,0.6130950861038087,-0.05912935508512435,0.4285164262482551,0.3601287052946956,0.24223428148312662,0.24235434785040713
TCGA-HNSC,17,clean,B7,uncertainty_only,90,0.9038461538461539,94.0,39.0,95.1626949472016,0.24461471186267944,0.5990316901408451,0.5937016036705183,0.5832706913577826,0.026030486861689055,0.3232685457921287,0.35168855180766195,0.24102126663563056,0.24708384171188538
TCGA-HNSC,17,clean,B7,uncertainty_only,80,0.8076923076923077,84.0,34.0,84.60665637788173,0.2289092190987103,0.6606043648573028,0.6571420874584919,0.6504522841718201,0.146890217190252,0.6565770445205131,0.33429218156236584,0.2390373673885522,0.23788469072726195
TCGA-HNSC,17,clean,B7,full_equal_weight,100,1.0,104.0,44.0,107.37347592126233,0.24235434785040713,0.6198871650211566,0.6149418991711367,0.6130950861038087,-0.05912935508512435,0.4285164262482551,0.3601287052946956,0.24223428148312662,0.24235434785040713
TCGA-HNSC,17,clean,B7,full_equal_weight,90,0.9038461538461539,94.0,41.0,96.64863463352317,0.2307891696933254,0.6165957446808511,0.6222350757238393,0.6176442249145342,0.00847056046806432,0.6830602261679343,0.34869874282025365,0.2424619287629438,0.24838078668363828
TCGA-HNSC,17,clean,B7,full_equal_weight,80,0.8076923076923077,84.0,34.0,84.75965255117292,0.22470928409175522,0.6121867881548975,0.6187168971716273,0.6062662176217721,0.07111804084462836,0.765403200164401,0.32925054093301587,0.2362833217777061,0.23487289101588327
TCGA-HNSC,17,clean,B7,full_learned_nonnegative,100,1.0,104.0,44.0,107.37347592126233,0.24235434785040713,0.6198871650211566,0.6149418991711367,0.6130950861038087,-0.05912935508512435,0.4285164262482551,0.3601287052946956,0.24223428148312662,0.24235434785040713
TCGA-HNSC,17,clean,B7,full_learned_nonnegative,90,0.9038461538461539,94.0,41.0,96.64863463352317,0.2376424698109226,0.5944680851063829,0.5951795137275787,0.582833049398596,-0.029839389055723906,0.5172633382626499,0.3535068494519865,0.2424619287629438,0.24838078668363828
TCGA-HNSC,17,clean,B7,full_learned_nonnegative,80,0.8076923076923077,84.0,34.0,85.14835050796304,0.21621860984011204,0.6244239631336406,0.630749966317471,0.622233921172913,-0.019421055631785752,0.8609772057485298,0.3342389588767737,0.23187418166003923,0.23183332873574786
TCGA-HNSC,17,random_cell_dropout_10pct,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,17,random_cell_dropout_10pct,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.2305749715465622,0.6117771509167842,0.6128244920003874,0.61377499377367,0.0728774535888481,1.2697970664214537,0.3308658880237667,,
TCGA-HNSC,17,random_cell_dropout_10pct,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.2281348360539733,0.6396332863187588,0.6427550251971124,0.6446994463928577,-0.05259470809502306,0.6979767905813717,0.35702645007069594,,
TCGA-HNSC,17,random_cell_dropout_10pct,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.23818124309150765,0.6272919605077574,0.6246666373158725,0.6204698970052959,-0.018501216801629385,0.49174816607614097,0.3500966841516809,,
TCGA-HNSC,17,random_cell_dropout_10pct,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.23281711857273815,0.6410437235543018,0.6421340440152022,0.633861907283271,-0.035226079562357786,0.6003732724537231,0.35308833500634623,,
TCGA-HNSC,17,random_cell_dropout_10pct,B7,ood_only,100,1.0,104.0,44.0,107.37347592126233,0.23281711857273815,0.6410437235543018,0.6421340440152022,0.633861907283271,-0.035226079562357786,0.6003732724537231,0.35308833500634623,0.24223428148312662,0.23281711857273815
TCGA-HNSC,17,random_cell_dropout_10pct,B7,ood_only,90,0.9038461538461539,94.0,41.0,94.6175947737623,0.24402200931817436,0.6186262115465655,0.6120096696899915,0.5880049489077148,0.04263431938939283,0.3968475581603767,0.3572459350928025,0.2442691963942515,0.23745711788912274
TCGA-HNSC,17,random_cell_dropout_10pct,B7,ood_only,80,0.8076923076923077,84.0,40.0,85.70052014733362,0.25211579957961605,0.6377952755905512,0.6268260405861552,0.5944080771948979,0.23778178145292103,0.505777873902507,0.3518970117587614,0.25669755176278547,0.25204756036344556
TCGA-HNSC,17,random_cell_dropout_10pct,B7,uncertainty_only,100,1.0,104.0,44.0,107.37347592126233,0.23281711857273815,0.6410437235543018,0.6421340440152022,0.633861907283271,-0.035226079562357786,0.6003732724537231,0.35308833500634623,0.24223428148312662,0.23281711857273815
TCGA-HNSC,17,random_cell_dropout_10pct,B7,uncertainty_only,90,0.9038461538461539,94.0,39.0,95.1626949472016,0.23198137323370638,0.6307218309859155,0.6300484088719633,0.6218521345599901,0.057463794783394924,0.5832598731406112,0.3433253973217406,0.24102126663563056,0.23820000639648742
TCGA-HNSC,17,random_cell_dropout_10pct,B7,uncertainty_only,80,0.8076923076923077,84.0,34.0,84.60665637788173,0.22065854354021575,0.6541689983212088,0.6588202202723142,0.6577268489286622,0.19466393017018777,1.0366720428099647,0.32276570024232526,0.2390373673885522,0.23297104374215652
TCGA-HNSC,17,random_cell_dropout_10pct,B7,full_equal_weight,100,1.0,104.0,44.0,107.37347592126233,0.22201849147533845,0.6463328631875882,0.6525535890294679,0.6784350499626102,0.12537354751705335,1.0950737304850382,0.32341983488775783,0.24223428148312662,0.23281711857273815
TCGA-HNSC,17,random_cell_dropout_10pct,B7,full_equal_weight,90,0.9038461538461539,94.0,41.0,96.64863463352317,0.2275752172438364,0.6236170212765958,0.628939731967053,0.6152809964402054,0.17516372085802775,1.0702136483115825,0.30939788303257443,0.2424619287629438,0.23969658966765423
TCGA-HNSC,17,random_cell_dropout_10pct,B7,full_equal_weight,80,0.8076923076923077,84.0,34.0,84.75965255117292,0.22297172472941862,0.6449316628701595,0.650061305147021,0.6193073337943316,0.14261994434758868,1.0234544279938236,0.3129056023022057,0.2362833217777061,0.22774244897452225
TCGA-HNSC,17,random_cell_dropout_10pct,B7,full_learned_nonnegative,100,1.0,104.0,44.0,107.37347592126233,0.23281711857273815,0.6410437235543018,0.6421340440152022,0.633861907283271,-0.035226079562357786,0.6003732724537231,0.35308833500634623,0.24223428148312662,0.23281711857273815
TCGA-HNSC,17,random_cell_dropout_10pct,B7,full_learned_nonnegative,90,0.9038461538461539,94.0,41.0,96.64863463352317,0.24272448591084753,0.6106382978723405,0.6123528696742598,0.5908408149335685,0.005312898492246137,0.36919871778055474,0.3431326862705869,0.2424619287629438,0.23969658966765423
TCGA-HNSC,17,random_cell_dropout_10pct,B7,full_learned_nonnegative,80,0.8076923076923077,84.0,34.0,85.14835050796304,0.2275901750621816,0.6157834101382489,0.6269956628130071,0.6162715523101999,-0.038832786823340834,0.5462674387111224,0.33749291421379696,0.23187418166003923,0.22420181498051292
TCGA-HNSC,17,random_cell_dropout_30pct,B2,none,full,1.0,104.0,44.0,107.37347592126233,0.24223428148312662,0.48977433004231313,0.4610972889812611,0.43680216979269626,0.06823441320275524,-0.6438354328494704,0.3330177162914441,,
TCGA-HNSC,17,random_cell_dropout_30pct,B3,none,full,1.0,104.0,44.0,107.37347592126233,0.2305749715465622,0.6117771509167842,0.6128244920003874,0.61377499377367,0.0728774535888481,1.2697970664214537,0.3308658880237667,,
TCGA-HNSC,17,random_cell_dropout_30pct,B4,none,full,1.0,104.0,44.0,107.37347592126233,0.2508539844259612,0.5677009873060649,0.5647128092908795,0.5456006233018947,-0.036650088979270586,0.1321798234114276,0.35646642888196717,,
TCGA-HNSC,17,random_cell_dropout_30pct,B5,none,full,1.0,104.0,44.0,107.37347592126233,0.2654265001407841,0.5550070521861777,0.5403479419943897,0.5020120427548898,-0.03281335256591316,-0.06330250030665903,0.354961280643232,,
TCGA-HNSC,17,random_cell_dropout_30pct,B6,none,full,1.0,104.0,44.0,107.37347592126233,0.2581881495597942,0.5680535966149506,0.5575869608680523,0.525395875515857,-0.03826228394784631,0.03401096411067289,0.3561357565129615,,
